person_id,description
1112,"female, black t-shirt, blue jeans, sandals, brown shoulder bag, no visible backpack, no visible glasses, no visible hat"
1113,"female, green short-sleeved top, brownish-yellow pants, black sneakers, yellow backpack, glasses, dark hair tied back"
1114,"male, white t-shirt, dark blue denim shorts, brown sandals, no visible accessories, no glasses, no hat"
1115,"female, white t-shirt, dark denim shorts, brown ankle boots, gray shoulder bag, no visible glasses, no visible hat, no visible backpack"
1116,"male, t-shirt, light gray, shorts, beige, sneakers, white socks, glasses, brown hair"
1117,"female, gray long-sleeved top, dark pants, white flats, red and beige backpack, glasses"
1118,"female, white t-shirt, dark grey capri pants, light brown flip flops, light green backpack, dark hair, no glasses, no hat"
1119,"female, checkered dress, dark blue top, light brown sandals, dark blue shoulder bag, long dark hair, no visible glasses, no visible hat"
1120,"male, white t-shirt, dark gray shorts, flip-flops, no visible accessories, no glasses, no hat"
1121,"female, green t-shirt, black pants, white sneakers, shoulder bag, long dark hair in ponytail"
1122,"female, green t-shirt, dark blue jeans, dark-colored sneakers, zebra-patterned backpack"
1123,"female, short-sleeved top, light-colored top, patterned skirt, sandals, hair tied back in ponytail, no visible backpack, no visible glasses, no visible hat"
1124,"female, sleeveless dress, gray, sandals, no visible accessories"
1125,"female, short-sleeved shirt, beige skirt, beige flats, black backpack, no visible glasses, long dark hair"
1126,"male, green short-sleeved t-shirt, dark gray pants, white sneakers, black backpack with gray accents, black baseball cap, no visible glasses"
1127,"male, checkered shirt, dark grey pants, blue sneakers, backpack, glasses"
1128,"female, sleeveless dress, brown, white collar, red shoes, black hair tied back, no visible backpack, no visible glasses, no visible hat"
1129,"female, white long-sleeved top, black wide-leg pants, barefoot, black shoulder bag with red and white pattern, dark hair tied back, no visible glasses or hat"
1130,"female, black short-sleeved top, grey shorts, yellow footwear, carrying an orange shoulder bag, holding a light-colored umbrella, wearing glasses"
1131,"male, black t-shirt, pink graphic on t-shirt, beige shorts, dark-colored sneakers, black backpack, no visible glasses, no visible hat"
1132,"male, black tank top, blue graphic on chest, olive green shorts, flip flops, dark cap, no visible backpack, no visible glasses"
1133,"male, dark green short-sleeved t-shirt, dark gray or black trousers, dark-colored shoes, carrying a white plastic bag in right hand, balding or short hair, no visible accessories, no backpack, no glasses, no hat"
1134,"male, short-sleeved polo shirt, light gray, dark gray trousers, dark shoes, no visible accessories, no glasses, no hat"
1135,"male, short-sleeved shirt, light blue, khaki pants, dark-colored sneakers, backpack, no glasses, no hat"
1136,"male, red short-sleeved shirt, dark gray shorts, dark gray sneakers, black backpack"
1137,"female, top, orange, skirt, orange, barefoot, hat"
1138,"male, t-shirt, light gray, shorts, gray, flip-flops, backpack, dark gray"
1139,"female, yellow short-sleeved t-shirt, light blue denim shorts, white sandals, red backpack, glasses"
1140,"male, white t-shirt with yellow graphic, grey shorts, dark athletic shoes, grey backpack with black straps"
1141,"male, white t-shirt, dark shorts, flip-flops, no visible accessories, no hat, no glasses, no backpack"
1142,"female, light green dress, white short-sleeved shirt, pink high heels, green handbag, pink shoulder bag, dark hair in ponytail, no visible glasses or hat"
1143,"male, t-shirt, light gray, shorts, light gray, sandals, backpack, black"
1144,"male, white short-sleeved t-shirt, dark green patterned shorts, brown slip-on shoes, no visible accessories, no glasses, no hat, no backpack"
1145,"female, white short-sleeved t-shirt, camouflage cargo pants, dark-colored flat shoes, black-and-white striped shoulder bag, no visible glasses, no visible hat"
1146,"female, black t-shirt with white text, black shorts, flip-flops, glasses, dark hair tied back, carrying a dark bag over left shoulder"
1147,"female, white t-shirt with red graphic, denim shorts, dark brown flat shoes, no visible backpack, no visible glasses, no visible hat"
1148,"male, white short-sleeved shirt, light gray shorts, light blue sneakers, red backpack"
1149,"male, t-shirt, teal, shorts, dark gray, flip-flops, backpack, dark brown"
1150,"male, white t-shirt with black graphic print, dark grey or black loose-fitting pants, dark brown or black flip-flops, no visible accessories, no glasses, no hat, no backpack"
1151,"male, short-sleeved shirt, dark blue, shorts, dark blue, flip-flops, no visible accessories, no visible glasses, no visible hat, no visible backpack"
1152,"male, red short-sleeved shirt, black shorts, white sneakers, black backpack, no visible glasses, no visible hat"
1153,"female, yellow short-sleeved t-shirt, light blue jeans, barefoot, no visible accessories, no glasses, no hat, no backpack"
1154,"female, short-sleeved t-shirt, black shorts, light-colored flat shoes, dark hair, no visible accessories, no glasses, no backpack, no hat"
1155,"female, yellow t-shirt, dark blue jeans, light-colored slip-on shoes, no visible accessories, no glasses, no hat, no backpack"
1156,"male, black t-shirt with white graphic, patterned shorts with white and gray design, brown sandals, glasses, no backpack, no hat"
1157,"female, short-sleeved top, light-colored patterned, shorts, dark-colored, flip-flops, shoulder bag, no glasses, no hat"
1158,"female, sleeveless dress, gray, white undershirt, flat sandals, shoulder bag, dark hair, no glasses, no hat, no backpack"
1159,"female, white short-sleeved top, red mini skirt, beige flat shoes, black backpack, no glasses, no hat"
1160,"male, striped short-sleeve shirt, light gray pants, brown shoes, black backpack"
1161,"female, black t-shirt with white text, light blue shorts, flip flops, no visible accessories, dark hair, walking, back view, front view"
1162,"female, t-shirt, gray, shorts, black, sneakers, no visible accessories"
1163,"male, short-sleeved t-shirt, gray, cargo shorts, gray, sneakers, shoulder bag, black"
1164,"female, white button-up shirt, dark blue jeans, white sneakers, no visible backpack, no visible glasses, no visible hat"
1165,"male, checkered short-sleeved shirt, dark green pants, brown shoes, no visible backpack, no visible glasses, no visible hat"
1166,"male, t-shirt, dark shorts, sandals, backpack"
1167,"female, short-sleeved shirt, light-colored skirt, white sandals, backpack, dark hair in ponytail"
1168,"male, white t-shirt, light-colored shorts, pink flip-flops, dark cap, no visible backpack, no visible glasses"
1169,"male, short-sleeved shirt, green and grey, white pants, dark-colored shoes, backpack, no glasses, no hat"
1170,"female, black hoodie, white t-shirt, floral patterned pants, barefoot, no visible accessories, no backpack, no glasses, no hat"
1171,"female, white t-shirt, multicolored floral skirt, pink shoes, red shoulder bag"
1172,"female, dress, olive green, sandals, hair tied back in ponytail, no visible backpack, no visible glasses, no visible hat"
1173,"female, white short-sleeved top, light gray shorts, brown sandals, white backpack with brown straps, dark hair, no glasses, no hat"
1174,"male, t-shirt, purple and white, gray pants, white sneakers, backpack, dark-colored, no glasses, no hat"
1175,"female, black long-sleeved top, green skirt, black pants, dark-colored shoes, white shoulder bag, dark sunglasses, no backpack, no hat"
1176,"female, white t-shirt, blue jeans, flip flops, green backpack, no glasses, no hat"
1177,"male, red t-shirt, blue shorts, black sneakers, black backpack, no glasses, no hat"
1178,"male, gray short-sleeved shirt, blue jeans, white sneakers, black shoulder bag, no visible glasses, no visible hat"
1179,"female, white t-shirt, light gray sweatpants, white sneakers, red and white striped backpack, holding a light green umbrella, dark hair, no visible glasses or hat"
1180,"male, short-sleeved shirt, light gray, shorts, light gray, flip-flops, crossbody bag, dark gray, glasses, no hat"
1181,"female, light gray hoodie, dark blue jeans, brown slip-on shoes, green visor hat, black shoulder bag"
1182,"male, short-sleeved polo shirt, light gray, cargo shorts, beige, white slip-on shoes, glasses, no visible backpack or hat"
1183,"male, black t-shirt, dark blue denim shorts, green slip-on shoes, black wristband on left wrist, no backpack, no glasses, no hat"
1184,"female, short-sleeved blouse, white, shorts, black, flat shoes, glasses, long hair, no backpack, no hat"
1185,"male, t-shirt, black, shorts, black, sneakers, no visible accessories, no visible backpack, no visible glasses, no visible hat"
1186,"male, plaid short-sleeved shirt, light gray shorts, white sneakers, no visible accessories, no hat, no glasses, no backpack"
1187,"male, yellow t-shirt, blue shorts, flip-flops, glasses, no visible backpack or hat"
1188,"male, green t-shirt, grey shorts, sneakers, blue backpack with yellow tennis ball attached, no glasses, no hat"
1189,"female, orange dress, white trim, white belt, barefoot, sunglasses, dark hair, no backpack, no hat"
1190,"female, green t-shirt, dark pants, barefoot, black shoulder bag"
1191,"female, light-colored jacket, green top, dark shorts, flip-flops, black beanie, backpack"
1192,"female, short-sleeved shirt, light pink, denim shorts, pink sneakers, backpack, dark brown, no glasses, no hat"
1193,"female, black t-shirt, light blue denim shorts, silver platform sandals, dark gray backpack, short dark hair, no visible glasses, no visible hat"
1194,"male, t-shirt, teal, shorts, black, sneakers, brown, no glasses, no hat, no backpack"
1195,"female, short-sleeved t-shirt, maroon, short skirt, black, flip-flops, black handbag"
1196,"female, white t-shirt, dark blue jeans, white sneakers, white backpack"
1197,"female, white short-sleeved t-shirt with green graphic, teal capri pants, light-colored flat sandals, no visible backpack, no visible glasses, no visible hat"
1198,"female, black t-shirt with white lettering, black shorts, brown sandals, black shoulder bag, glasses"
1199,"female, white dress, white sandals, black shoulder bag, no glasses, no hat"
1200,"female, black tank top, light gray cardigan, denim shorts, barefoot, no visible accessories"
1201,"male, orange t-shirt, gray shorts, black socks, black shoes, black backpack, no visible glasses, no visible hat"
1202,"male, white t-shirt, light gray shorts, dark sneakers, crossbody bag, no visible glasses, no visible hat"
1203,"female, short-sleeved t-shirt, pink, capri pants, blue, sneakers, ponytail, no backpack, no glasses, no hat"
1204,"female, white short-sleeved shirt, black pleated skirt, dark-colored sandals, backpack, no visible glasses, no visible hat"
1205,"female, pink short-sleeved dress, pink skirt, pink handbag, sandals, no glasses, no hat, no backpack"
1206,"male, gray t-shirt, dark gray pants, brown shoes, red backpack, no visible glasses, no visible hat"
1207,"male, white t-shirt, dark grey pants, white sneakers, black backpack"
1208,"male, green t-shirt, blue jeans, dark-colored sneakers, black backpack with white stripes, dark-colored baseball cap, no visible glasses"
1209,"male, t-shirt, maroon, jeans, dark brown shoes, glasses, brown leather briefcase"
1210,"male, dark blue t-shirt, blue jeans, dark-colored sneakers, black backpack"
1211,"male, short-sleeved polo shirt, light gray, cargo shorts, light gray, barefoot, no visible accessories, no glasses, no hat"
1212,"male, short-sleeved polo shirt, light gray, shorts, light gray, sneakers, no visible backpack, no visible glasses, no visible hat"
1213,"male, short-sleeved t-shirt, teal, loose-fitting pants, gray, sneakers, backpack, plaid pattern, dark-colored, glasses, no hat"
1214,"male, yellow t-shirt, dark green shorts, dark sneakers, backpack, no glasses, no hat"
1215,"male, t-shirt, black shorts, white sneakers, no visible accessories, no hat, no glasses, no backpack"
1216,"female, yellow short-sleeved t-shirt, black shorts, flip-flops, red backpack"
1217,"male, t-shirt, light gray, jeans, dark gray, sneakers, no visible accessories, no glasses, no hat, no backpack"
1218,"female, white long-sleeved top, dark patterned skirt, dark backpack, no visible footwear, long dark hair, no visible glasses or hat"
1219,"female, short-sleeved t-shirt, yellow, shorts, white sneakers, no visible accessories, no glasses, no hat, no backpack"
1220,"female, striped short-sleeve top, black skirt, sandals, sunglasses, red tote bag"
1221,"male, striped t-shirt, purple and white stripes, dark gray pants, no visible footwear, no visible accessories, no hat, no glasses, no backpack"
1222,"male, striped short-sleeved shirt, dark-colored pants, dark-colored shoes, black shoulder bag, no visible glasses, no visible hat"
1223,"female, floral dress, white top, beige sandals, umbrella, dark hair, no backpack, no glasses, no hat"
1224,"male, short-sleeved checkered shirt, dark gray trousers, dark gray shoes, shoulder bag, no visible glasses, no visible hat"
1225,"male, striped polo shirt, purple and white stripes, dark trousers, sandals, no visible accessories, no glasses, no hat, no backpack"
1226,"male, white short-sleeved shirt, red shorts, brown sandals, no visible backpack, no visible glasses, no visible hat"
1227,"male, t-shirt, white, shorts, dark, sandals, no backpack, no glasses, no hat"
1228,"male, white t-shirt, light beige trousers, brown shoes, black backpack"
1229,"female, pink button-up shirt, dark blue jeans, white slip-on shoes, dark blue backpack, no visible glasses, no visible hat"
1230,"female, striped short-sleeve shirt, light blue shorts, white sneakers, no visible accessories, no visible backpack, no visible glasses, no visible hat"
1231,"male, white t-shirt, grey shorts, dark-colored sneakers, black backpack"
1232,"male, short-sleeved polo shirt, light pink, dark gray or black shorts, athletic sneakers, no visible backpack, no visible glasses, no visible hat"
1233,"male, short-sleeved shirt, light gray, dark pants, white sneakers, no visible accessories, no hat, no glasses, no backpack"
1234,"male, t-shirt, shorts, white, flip-flops, no visible accessories"
1235,"female, green t-shirt, dark jeans, flip-flops, no visible accessories, short dark hair"
1236,"male, yellow short-sleeved polo shirt, patterned shorts, dark flip-flops, black bag, no visible glasses, no visible hat"
1237,"female, light green dress, white dress, brown sandals, no visible backpack, no visible glasses, no visible hat"
1238,"male, plaid shirt, gray pants, dark shoes, red backpack, glasses"
1239,"female, yellow t-shirt, blue denim shorts, light-colored flat shoes, red backpack, dark hair, no visible glasses or hat"
1240,"female, white short-sleeved shirt, beige capri pants, brown sandals, brown shoulder bag"
1241,"male, dark grey t-shirt, dark grey shorts, red and white sneakers, black backpack, dark grey cap"
1242,"female, white t-shirt, dark blue jeans, flat shoes, black shoulder bag"
1243,"male, black t-shirt, black shorts, blue sneakers, no visible accessories, no glasses, no hat, no backpack"
1244,"male, short-sleeved shirt, teal, shorts, white socks, sneakers, backpack, no glasses, no hat"
1245,"female, green hoodie, black pants, dark-colored sneakers, hair tied back in a bun, no visible accessories, no glasses, no backpack, no hat"
1246,"female, gray tank top, dark brown pants, brown shoes, light blue face mask, holding light blue umbrella, no visible backpack, no visible glasses, no visible hat"
1247,"female, short-sleeved dress, light gray with white floral pattern, flat sandals, wide-brimmed straw hat, shoulder bag"
1248,"female, pink short-sleeved t-shirt, blue denim shorts, brown flat shoes, no visible backpack, no visible glasses, no visible hat"
1249,"male, t-shirt, black, shorts, gray, sneakers, backpack, red, hat, black"
1250,"female, red short-sleeved t-shirt, blue denim capri pants, light-colored flat shoes, wide-brimmed straw hat, dark red backpack"
1251,"female, t-shirt, red, shorts, white, flip-flops, glasses"
1252,"female, black t-shirt, black shorts, red sneakers, backpack, no glasses, no hat"
1253,"female, red short-sleeved t-shirt, light blue denim shorts, pink flip-flops, no visible backpack, no visible glasses, no visible hat"
1254,"female, white short-sleeved t-shirt with blue graphic print, beige shorts, dark brown sandals, no visible backpack, no visible glasses, no visible hat"
1255,"male, short-sleeved shirt, yellow and white gradient, shorts, gray, sandals, no visible accessories, no glasses, no hat, no backpack"
1256,"female, sleeveless top, light pink, capri pants, light beige, flat sandals, wide-brimmed white hat, backpack, green tote bag"
1257,"male, t-shirt, gray, shorts, dark gray, sneakers, backpack, no glasses, no hat"
1258,"male, white t-shirt, light gray shorts, flip flops, glasses, no backpack, no hat"
1259,"female, black short-sleeved blazer, black trousers, black flat shoes, long dark hair, no visible backpack, no visible glasses, no visible hat"
1260,"female, short-sleeved top, pink, skirt, red, sandals, no visible backpack, no visible glasses, no visible hat"
1261,"male, black short-sleeved t-shirt, blue denim shorts, light green slip-on shoes, black baseball cap, no visible backpack, no visible glasses"
1262,"male, short-sleeved jersey, red and blue stripes, yellow collar, dark pants, sneakers, no visible backpack, no visible glasses, no visible hat"
1263,"female, black short-sleeved top, pink capri pants, white sneakers, no visible backpack, no visible glasses, no visible hat"
1264,"female, light pink short-sleeved top, light pink shorts, light pink skirt, light brown flip flops, white umbrella, dark green shoulder bag, dark green backpack, no glasses, no hat"
1265,"male, red short-sleeved t-shirt, white loose-fitting pants, white sneakers, yellow baseball cap, no visible backpack, no visible glasses"
1266,"female, white short-sleeved shirt, black pants, light brown flat shoes, red crossbody bag, no visible glasses or hat"
1267,"male, white t-shirt with red text, black shorts with white stripe, white slip-on shoes, glasses, no backpack, no hat"
1268,"male, black t-shirt, beige shorts, red sneakers, no visible backpack, no visible glasses, no visible hat"
1269,"male, short-sleeved shirt, light gray, blue jeans, dark shoes, glasses, no backpack, no hat"
1270,"male, red t-shirt, black shorts with blue stripe, flip-flops, yellow object held to ear, no visible backpack, no visible glasses, no visible hat"
1271,"female, dark gray t-shirt, white shorts, flip-flops, gray backpack, no glasses, no hat"
1272,"female, white tank top, dark gray shorts, brown sandals, black backpack"
1273,"female, white short-sleeved t-shirt with graphic design, black capri pants, yellow flat shoes, dark hair tied back, no visible backpack, no visible glasses, no visible hat"
1274,"male, short-sleeved t-shirt, light green, black shorts, flip-flops, no visible accessories, no backpack, no glasses, no hat"
1275,"male, white t-shirt, dark pants, no visible footwear, no visible accessories"
1276,"female, teal short-sleeved t-shirt, dark blue shorts, light brown flat sandals, black backpack"
1277,"male, short-sleeved shirt, purple, trousers, black, shoes, no visible accessories, no glasses, no hat, no backpack"
1278,"male, short-sleeved shirt, teal, jeans, sandals, shoulder bag"
1279,"male, white t-shirt, red shorts, white socks, neon yellow-green sneakers, black backpack, dark cap, no visible glasses"
1280,"female, white short-sleeved top, yellow floral skirt, pink shoulder bag, barefoot, no visible glasses or hat"
1281,"female, dark blue short-sleeved t-shirt with white trim at hem, black capri pants, dark brown flat sandals, no visible backpack, no visible glasses, no visible hat"
1282,"female, short-sleeved top, black with pink panel, striped skirt, dark-colored sneakers, shoulder bag, no visible glasses or hat"
1283,"female, black short-sleeved top with floral design, dark blue denim shorts, light-colored flat shoes, brown shoulder bag, no visible glasses or hat"
1284,"male, sleeveless jersey, black and white, shorts, black and white, sandals, glasses"
1285,"male, lime green t-shirt, light blue shorts, yellow sneakers, black cap, no visible backpack, no visible glasses"
1286,"male, short-sleeved t-shirt, teal, shorts, khaki, flip-flops, backpack, black, lanyard, white"
1287,"female, t-shirt, gray, shorts, black, sneakers, white, backpack, brown, no glasses, no hat"
1288,"male, yellow t-shirt, light gray pants, green and white sneakers, red and blue backpack, no glasses, no hat"
1289,"female, short-sleeved shirt, green with white floral pattern, capri pants, pink, flip-flops, headband, no backpack, no glasses, no hat"
1290,"male, purple t-shirt, patterned t-shirt, denim shorts, dark brown shoes, no visible accessories, no glasses, no hat, no backpack"
1291,"male, white t-shirt, light gray shorts, flip flops, black crossbody bag"
1292,"male, teal t-shirt, black shorts, flip-flops, cap, no visible backpack, no visible glasses"
1293,"female, tank top, gray, capri pants, black, sneakers, backpack, purple"
1294,"female, sleeveless top, black skirt, beige flats, purple and white handbag, no glasses, no hat"
1295,"male, t-shirt, gray, shorts, black, sneakers, light blue, glasses, wristwatch"
1296,"male, purple t-shirt, dark jeans, white sneakers, black backpack"
1297,"male, camouflage uniform, dark green and brown pattern, sneakers, no visible accessories, no hat, no glasses, no backpack"
1298,"male, white t-shirt, black shorts, teal sneakers, black cap, no visible glasses, no visible backpack"
1299,"female, white t-shirt, gray shorts, light green sneakers, wide-brimmed yellow sun hat, blue plastic bag, no visible backpack, no visible glasses"
1300,"male, black t-shirt with red sleeves, dark shorts, gray sneakers, black cap, green and white backpack, no visible glasses"
1301,"male, red t-shirt, dark gray shorts, brown boots, yellow backpack, no glasses, no hat"
1302,"male, gray t-shirt, gray shorts, red sneakers, blue backpack with white stripes, white visor cap, dark sunglasses"
1303,"male, t-shirt, maroon, shorts, gray, sneakers, red, backpack, black, no glasses, no hat"
1304,"male, t-shirt, purple, shorts, beige, flip-flops, backpack, brown"
1305,"female, short-sleeved t-shirt, light gray, shorts, bright green, flat sandals, no visible accessories, no glasses, no hat, no backpack"
1306,"male, plaid shirt, dark jeans, white sneakers, black backpack, no visible glasses, no visible hat"
1307,"male, red short-sleeved t-shirt, black pants, blue sneakers, black backpack, glasses"
1308,"male, red short-sleeved shirt, black pants, orange sneakers, black backpack, no visible glasses, no visible hat"
1309,"female, t-shirt, gray, jeans, white, cap, barefoot"
1310,"male, yellow t-shirt, camouflage pants, blue sneakers, black backpack"
1311,"male, white t-shirt, beige shorts, flip-flops, no visible backpack, no visible glasses, no visible hat"
1312,"male, red short-sleeved t-shirt, dark gray shorts, black flip-flops, black backpack, no visible glasses, no visible hat"
1313,"male, short-sleeved polo shirt, pink, dark trousers, brown shoes, balding head, no visible glasses, no visible backpack, no visible hat"
1314,"male, white t-shirt, white shorts, black socks, black shoes, no visible accessories, no hat, no glasses, no backpack"
1315,"male, t-shirt, black shorts, sneakers, no visible accessories, no visible glasses, no visible hat, no visible backpack"
1316,"male, polo shirt, green, cargo pants, gray, sneakers, no visible accessories, no glasses, no hat, no backpack"
1317,"female, sleeveless dress, dark purple with white floral pattern, open-toe high heels, sunglasses, brown hair tied back"
1318,"male, blue t-shirt, gray shorts, brown sandals, backpack, no glasses, no hat"
1319,"female, short-sleeved shirt, light gray with white pattern, shorts, teal, barefoot, glasses, shoulder bag, black"
1320,"male, t-shirt, light gray, loose pants, light gray, white sneakers, no visible accessories"
1321,"male, black t-shirt with white lettering, black pants, dark-colored shoes, black backpack, no visible glasses, no visible hat"
1322,"male, striped polo shirt, dark blue shorts, white sneakers, dark blue cap, no visible backpack, no visible glasses"
1323,"female, dark brown tank top, dark blue denim shorts, light beige flat sandals, shoulder bag, dark brown hair, no visible glasses, no visible hat, no visible backpack"
1324,"female, long-sleeved button-up shirt, blue, cargo pants, beige, sneakers, no visible accessories, dark hair, no glasses, no backpack, no hat"
1325,"male, maroon t-shirt, plaid shorts, flip-flops, dark blue backpack"
1326,"male, green t-shirt, black shorts, flip-flops, black backpack, dark cap, no visible glasses"
1327,"female, white t-shirt, blue jeans, white sandals, sunglasses, white tote bag"
1328,"female, short-sleeved t-shirt, light gray, pink graphic on chest, white shorts, white flat sandals, pink handbag, no visible backpack, no visible glasses, no visible hat"
1329,"female, sleeveless dress, pinkish-red, barefoot, no visible accessories"
1330,"male, sleeveless top, black, shorts, gray, sneakers, green, backpack, no glasses, no hat"
1331,"female, t-shirt, shorts, pink, dark blue, sandals, no visible accessories"
1332,"female, short-sleeved white shirt, dark purple patterned sleeveless vest, black capri pants, red flip-flops, no visible accessories, no glasses, no hat, no backpack"
1333,"female, black floral dress, barefoot, no visible accessories, long dark hair"
1334,"female, white short-sleeved t-shirt, pink and white patterned shorts, light brown flip-flops, dark brown hair tied in a ponytail, no visible accessories, no backpack, no glasses, no hat"
1335,"female, short-sleeved top, maroon, skirt, beige, flat shoes, umbrella, green bag"
1336,"male, t-shirt, maroon, shorts, black, sneakers, no accessories, no glasses, no hat, no backpack"
1337,"male, white t-shirt, dark blue jeans, black sneakers, no visible accessories, short dark hair, no hat, no glasses, no backpack"
1338,"female, short-sleeved dress, red, white, dark blue, flat sandals, shoulder bag"
1339,"male, white t-shirt, dark gray shorts, white sneakers, glasses, no backpack, no hat"
1340,"male, white t-shirt, black shorts, brown shoes, black shoulder bag"
1341,"female, long-sleeved dress, light brown with floral pattern, pink slip-on shoes, wide-brimmed hat, white gloves"
1342,"female, short-sleeved t-shirt, teal, black pants, white sneakers, backpack, hair tied back, no visible glasses, no visible hat"
1343,"male, t-shirt, blue, shorts, black, sneakers, backpack, dark-colored, no glasses, no hat"
1344,"female, sleeveless top, light gray skirt, black backpack, white slip-on shoes, glasses"
1345,"male, white t-shirt, beige shorts, white sneakers, black backpack, no glasses, no hat"
1346,"male, black t-shirt, light gray jeans, blue sneakers, no visible backpack, no visible glasses, no visible hat"
1347,"male, t-shirt, light gray, shorts, dark gray, sneakers, shoulder bag, dark strap"
1348,"male, polo shirt, beige trousers, dark brown shoes, brown shoulder bag"
1349,"male, red t-shirt, beige shorts, dark sneakers, dark backpack, no glasses, no hat"
1350,"male, t-shirt, purple, shorts, black, flip-flops, backpack, glasses"
1351,"female, tank top, purple, shorts, white, sandals, backpack, red and brown patterned, no glasses, no hat"
1352,"male, t-shirt, khaki shorts, black sneakers, black backpack, no glasses, no hat"
1353,"male, bright green t-shirt, beige shorts, dark-colored sneakers, red and white backpack, no visible glasses, no visible hat"
1354,"female, short-sleeved top, white, skirt, light pink, ballet flats, no visible accessories"
1355,"male, t-shirt, gray, shorts, green sneakers, green backpack, no glasses, no hat"
1356,"male, short-sleeved t-shirt, light green, shorts, light gray with black side stripe, sandals, glasses, no backpack, no hat"
1357,"male, red short-sleeved shirt, light gray shorts, white sneakers, black backpack, dark-rimmed glasses, dark hair"
1358,"male, t-shirt, gray, shorts, light blue, sneakers, backpack, no glasses, no hat"
1359,"male, short-sleeved t-shirt, light gray, shorts, light gray, flip-flops, no visible backpack, no visible glasses, no visible hat"
1360,"male, short-sleeved t-shirt, bright yellow, black pants, dark-colored sneakers, no visible accessories, no hat, no glasses, no backpack"
1361,"male, yellow t-shirt, black shorts, white sneakers, glasses"
1362,"male, red short-sleeved t-shirt, beige shorts, dark flip-flops, no visible accessories, no backpack, no glasses, no hat"
1363,"male, yellow t-shirt, light gray shorts, white sneakers, glasses"
1364,"male, yellow t-shirt, dark blue shorts, red sneakers, glasses, no visible backpack, no visible hat"
1365,"male, purple t-shirt, black shorts, white socks, gray sneakers, blue backpack, glasses"
1366,"female, white tank top, light gray shorts, barefoot, blue backpack, dark hair, no visible glasses or hat"
1367,"male, t-shirt, purple, shorts, blue, sneakers, backpack, dark-colored, no glasses, no hat"
1368,"female, white dress, white sandals, beige handbag, no visible backpack, no visible glasses, no visible hat"
1369,"male, blue t-shirt, dark pants, dark shoes, no visible accessories, no glasses, no hat, no backpack"
1370,"male, white t-shirt with graphic design, gray shorts, flip-flops, no visible accessories, dark hair, side profile visible in some frames, walking motion captured in all frames"
1371,"male, white t-shirt, brown shorts, flip-flops, glasses, no backpack, no hat"
1372,"male, white t-shirt, green shorts, brown sandals, no visible accessories, no glasses, no hat, no backpack"
1373,"female, t-shirt, black, green sleeves, graphic design, dark gray pants, flat shoes, backpack, no glasses, no hat"
1374,"male, t-shirt, light gray, shorts, beige, sneakers, backpack, crossbody bag, glasses"
1375,"male, red t-shirt, dark blue shorts, black sneakers, no visible accessories, no hat, no glasses, no backpack"
1376,"female, yellow short-sleeved shirt, white shorts, brown capri pants, pink running shoes, black hair tied in a ponytail, no visible backpack, no visible glasses, no visible hat"
1377,"male, short-sleeved shirt, light blue and white striped shirt, green and white striped shirt, blue shorts, brown sandals, black backpack, glasses"
1378,"male, white t-shirt, beige trousers, brown sandals, no visible accessories, no glasses, no hat, no backpack"
1379,"female, black t-shirt, denim shorts, sandals, black backpack, dark hair in ponytail"
1380,"male, t-shirt, beige, sandals, backpack, glasses"
1381,"male, checkered short-sleeve shirt, dark shorts, sandals, no visible accessories, no hat, no glasses"
1382,"male, black t-shirt, dark blue shorts, black sneakers, black backpack, no visible glasses, no visible hat"
1383,"female, white t-shirt, grey capri pants, white sneakers, headband, glasses, orange crossbody bag"
1384,"female, yellow t-shirt, light gray shorts, brown flip-flops, shoulder bag, long dark hair, no visible glasses or hat"
1385,"male, dark blue t-shirt, beige cargo pants, dark-colored sneakers, black backpack, glasses"
1386,"female, black t-shirt, green graphic on t-shirt, dark blue shorts, light-colored flat sandals, white umbrella, brown shoulder bag"
1387,"female, long-sleeved top, white, shorts, blue, sandals, glasses, backpack"
1388,"male, black t-shirt, black track pants with yellow stripes, yellow sneakers, black backpack, dark hair, no visible glasses, no visible hat"
1389,"male, short-sleeved polo shirt, dark trousers, dark-colored shoes, no visible backpack, no visible glasses, no visible hat"
1390,"female, long-sleeved shirt, white, jeans, green sneakers, backpack, black, no glasses, no hat"
1391,"male, green short-sleeved t-shirt, dark gray shorts, red sneakers, black shoulder bag, glasses"
1392,"male, white t-shirt, black shorts, brown sandals, no visible backpack, no visible glasses, no visible hat"
1393,"female, blue t-shirt, black leggings, red sneakers, black cap, glasses, purple shoulder bag"
1394,"male, red short-sleeved t-shirt, light blue shorts, black athletic shoes, no visible accessories, no hat, no glasses, no backpack"
1395,"male, gray t-shirt, black shorts, gray sneakers, white socks, no visible accessories, no hat, no glasses, no backpack"
1396,"female, yellow t-shirt, blue jeans, white sneakers, black and white striped backpack, white hat"
1397,"female, yellow t-shirt, black shorts, gray sneakers, black backpack with white and gray accents, red hat, no visible glasses"
1398,"male, white t-shirt with red and blue graphic, dark gray shorts, red sneakers, white socks, no visible accessories, no hat, no glasses, no backpack"
1399,"male, gray t-shirt, dark gray jeans, black and white sneakers, no visible accessories, no hat, no glasses, no backpack"
1400,"male, white t-shirt, dark blue jeans, black shoes, no visible accessories, no hat, no glasses, no backpack"
1401,"male, short-sleeved button-up shirt, light gray, dark gray shorts, green sneakers, no visible accessories, no glasses, no hat, no backpack"
